date,신고건수,Week,정기적_이벤트,비정기적_이벤트,뉴스개수,금리,누적확진자수,확진자수,소비자물가지수,비트코인거래량,네이버_보이스피싱,다음카카오_보이스피싱,구글_보이스피싱,네이버_대출,다음카카오_대출,구글_대출검색,은행영업일,이전7일건수_평균,이전7일_뉴스개수,이전7일_확진자수,이전7일_비트코인거래량,이전7일_네이버_보이스피싱,이전7일_다음카카오_보이스피싱,이전7일_구글_보이스피싱,이전7일_네이버_대출,이전7일_다음카카오_대출,이전7일_구글_대출검색,이전7일_은행영업일수,이전4주_뉴스개수,이전4주_확진자수,이전4주_비트코인거래량,이전4주_네이버_보이스피싱,이전4주_다음카카오_보이스피싱,이전4주_구글_보이스피싱,이전4주_네이버_대출,이전4주_다음카카오_대출,이전4주_구글_대출검색,이전4주건수_평균
2021-08-01,7,30,1,0,2.0,0.5,198345.0,1539.0,102.75,44650.0,8.29166,9.0,4.5,11.42782,12.0,18.25,0,50.142857142857146,26.0,1569.0,101470.0,14.557534285714285,15.857142857142858,4.5,19.43994571428572,16.428571428571427,18.25,5.0,21.321428571428573,1392.9642857142858,79253.92857142857,14.85317,16.785714285714285,5.0,19.717615000000002,15.785714285714286,17.3125,43.82142857142857
2021-08-02,71,31,1,0,11.0,0.75,199787.0,1442.0,102.75,80330.0,7.23611,5.0,4.75,11.71417,8.0,16.25,1,49.0,24.142857142857142,1562.7142857142858,103645.71428571428,14.575391428571429,15.571428571428571,4.535714285714286,19.36495,16.428571428571427,17.964285714285715,5.0,21.107142857142858,1417.9642857142858,80118.21428571429,14.60069,16.25,4.982142857142857,19.680117142857142,15.642857142857142,17.321428571428573,43.892857142857146
2021-08-03,58,31,1,0,39.0,0.75,201002.0,1215.0,102.75,74810.0,16.11111,14.0,4.75,23.59321,20.0,16.25,1,52.285714285714285,25.571428571428573,1548.0,88957.14285714286,14.589281428571429,15.285714285714286,4.571428571428571,18.775522857142857,15.428571428571429,17.678571428571427,5.0,21.785714285714285,1435.9642857142858,79634.28571428571,14.428071071428572,16.0,4.964285714285714,19.596754285714287,15.535714285714286,17.330357142857142,44.142857142857146
2021-08-04,44,31,1,0,32.0,0.75,202203.0,1201.0,102.75,260.0,15.52777,16.0,4.75,21.08117,15.0,16.25,1,50.71428571428572,25.428571428571427,1524.571428571429,74674.28571428571,14.255947142857142,15.0,4.607142857142857,18.46314428571429,14.428571428571429,17.392857142857142,5.0,22.142857142857142,1452.2142857142858,76656.78571428571,14.33332892857143,15.857142857142858,4.946428571428571,19.503939642857144,15.392857142857142,17.339285714285715,44.785714285714285
2021-08-05,68,31,1,0,63.0,0.75,203926.0,1723.0,102.75,79220.0,18.70833,26.0,4.75,19.50193,16.0,16.25,1,46.57142857142857,30.714285714285715,1499.857142857143,64717.142857142855,14.313487142857142,15.0,4.642857142857143,18.032385714285716,14.142857142857142,17.107142857142858,5.0,23.285714285714285,1470.4642857142858,76913.57142857143,14.299102857142858,15.857142857142858,4.928571428571429,19.40818107142857,15.285714285714286,17.348214285714285,44.535714285714285
2021-08-06,60,31,1,0,33.0,0.75,205702.0,1776.0,102.75,130600.0,18.02777,20.0,4.75,20.24382,20.0,16.25,1,46.0,27.714285714285715,1514.7142857142858,72617.14285714286,14.30951857142857,14.857142857142858,4.678571428571429,17.974124285714286,15.0,16.821428571428573,5.0,22.857142857142858,1488.357142857143,77717.5,14.257436071428572,15.75,4.910714285714286,19.366809285714286,15.428571428571429,17.357142857142858,45.392857142857146
2021-08-07,20,31,1,0,56.0,0.75,207406.0,1704.0,102.75,111930.0,16.79166,15.0,4.75,18.64289,16.0,16.25,0,48.0,33.714285714285715,1514.2857142857142,74542.85714285714,14.384915714285714,15.0,4.714285714285714,18.029287142857143,15.285714285714286,16.535714285714285,5.0,24.285714285714285,1502.2142857142858,79317.14285714286,14.23957892857143,15.392857142857142,4.892857142857143,19.321719285714284,15.392857142857142,17.366071428571427,45.714285714285715
2021-08-08,11,31,1,0,4.0,0.75,209228.0,1822.0,102.75,112840.0,9.05555,9.0,4.75,11.38878,7.0,16.25,0,46.85714285714285,34.0,1554.7142857142858,84284.28571428571,14.494042857142858,15.0,4.75,18.02371,14.571428571428571,16.25,5.0,24.321428571428573,1518.0714285714287,81527.85714285714,14.249003571428572,15.321428571428571,4.875,19.31149285714286,15.392857142857142,17.375,46.035714285714285
2021-08-09,59,32,1,0,24.0,0.75,210956.0,1728.0,102.75,105250.0,6.69444,8.0,6.0,11.93978,8.0,18.5,1,47.42857142857143,35.857142857142854,1595.571428571429,87844.28571428571,14.41666142857143,15.428571428571429,4.928571428571429,18.05594,14.571428571428571,16.571428571428573,5.0,25.0,1579.7857142857142,84011.07142857143,14.212297142857143,15.25,4.946428571428571,19.30885892857143,15.428571428571429,17.428571428571427,46.214285714285715
2021-08-10,53,32,1,0,29.0,0.75,212448.0,1492.0,102.75,117080.0,15.20833,15.0,6.0,24.51299,20.0,18.5,1,45.71428571428572,34.42857142857143,1635.142857142857,93882.85714285714,14.287692857142856,15.571428571428571,5.107142857142857,18.187337142857142,14.571428571428571,16.892857142857142,5.0,25.428571428571427,1546.5,85933.92857142857,14.132436071428572,15.107142857142858,5.017857142857143,19.23277892857143,15.464285714285714,17.482142857142858,46.607142857142854
2021-08-11,48,32,1,0,37.0,0.75,213987.0,1539.0,102.75,80550.0,16.23611,16.0,6.0,23.54982,20.0,18.5,1,45.0,35.142857142857146,1683.428571428571,105352.85714285714,14.388884285714283,15.571428571428571,5.285714285714286,18.54000142857143,15.285714285714286,17.214285714285715,5.0,26.357142857142858,1560.392857142857,86666.42857142857,14.114082857142858,15.107142857142858,5.089285714285714,19.203803214285717,15.464285714285714,17.535714285714285,46.142857142857146
2021-08-12,58,32,0,0,102.0,0.75,216206.0,2219.0,102.75,75430.0,19.01388,19.0,6.0,24.07045,19.0,18.5,1,45.57142857142857,40.71428571428572,1754.2857142857142,104811.42857142857,14.432534285714286,14.571428571428571,5.464285714285714,19.192647142857144,15.714285714285714,17.535714285714285,5.0,28.892857142857142,1581.9642857142858,86876.07142857143,14.232138214285714,15.178571428571429,5.160714285714286,19.243935,15.392857142857142,17.589285714285715,46.42857142857143
2021-08-13,49,32,0,0,40.0,0.75,218192.0,1986.0,102.75,81070.0,18.25,18.0,6.0,22.88602,17.0,18.5,1,44.142857142857146,41.71428571428572,1784.2857142857142,97735.71428571428,14.464281428571429,14.285714285714286,5.642857142857143,19.570104285714287,15.285714285714286,17.857142857142858,5.0,28.5,1595.75,87023.21428571429,14.226682142857143,15.214285714285714,5.232142857142857,19.255556071428572,15.357142857142858,17.642857142857142,46.607142857142854
2021-08-14,17,32,0,0,47.0,0.75,220182.0,1990.0,102.75,75270.0,17.51388,17.0,6.0,20.29589,16.0,18.5,0,42.57142857142857,40.42857142857143,1825.142857142857,92498.57142857143,14.567455714285716,14.571428571428571,5.821428571428571,19.806247142857146,15.285714285714286,18.178571428571427,5.0,29.535714285714285,1612.0,87194.28571428571,14.313487499999999,15.178571428571429,5.303571428571429,19.239906428571427,15.357142857142858,17.696428571428573,46.142857142857146
2021-08-15,7,32,0,0,4.0,0.75,222111.0,1929.0,102.75,64290.0,8.62499,13.0,6.0,12.49078,8.0,18.5,0,42.142857142857146,40.42857142857143,1840.4285714285716,85562.85714285714,14.505947142857142,15.142857142857142,6.0,19.96367571428572,15.428571428571429,18.5,5.0,29.464285714285715,1628.9642857142858,87416.78571428571,14.24701892857143,15.107142857142858,5.375,19.288250714285716,15.428571428571429,17.75,46.035714285714285
2021-08-16,15,33,0,0,4.0,0.75,223928.0,1817.0,102.75,58110.0,8.0,9.0,5.25,12.0439,8.0,19.5,0,41.57142857142857,37.57142857142857,1853.142857142857,78828.57142857143,14.692455714285714,15.285714285714286,5.892857142857143,19.97855,15.428571428571429,18.642857142857142,5.0,29.25,1642.0357142857142,87456.07142857143,14.213288928571428,15.071428571428571,5.339285714285714,19.289490357142856,15.392857142857142,17.803571428571427,45.857142857142854
2021-08-17,53,33,0,0,45.0,0.75,225481.0,1553.0,102.75,2410.0,9.94444,12.0,5.25,19.64944,15.0,19.5,1,35.285714285714285,39.85714285714285,1861.857142857143,62447.142857142855,13.940471428571428,14.857142857142858,5.785714285714286,19.283757142857144,14.714285714285714,18.785714285714285,4.0,30.5,1652.7857142857142,84775.0,14.002475357142856,14.964285714285714,5.303571428571429,19.07751964285714,15.285714285714286,17.857142857142858,45.0
2021-08-18,50,33,0,0,27.0,0.75,226854.0,1373.0,102.75,84140.0,20.02777,16.0,5.25,31.64562,27.0,19.5,1,35.285714285714285,38.42857142857143,1838.142857142857,62960.0,14.482137142857145,14.857142857142858,5.678571428571429,20.4403,15.714285714285714,18.928571428571427,4.0,30.892857142857142,1656.1785714285713,84299.28571428571,14.174102142857143,14.964285714285714,5.267857142857143,19.33597535714286,15.535714285714286,17.910714285714285,44.42857142857143
2021-08-19,51,33,0,0,37.0,0.75,228657.0,1803.0,102.75,22360.0,17.125,16.0,5.25,29.13358,21.0,19.5,1,35.57142857142857,29.142857142857142,1778.7142857142858,55378.57142857143,14.212297142857144,14.428571428571429,5.571428571428571,21.163604285714285,16.0,19.071428571428573,4.0,31.642857142857142,1656.857142857143,80871.42857142857,14.243546785714287,14.964285714285714,5.232142857142857,19.57552714285714,15.607142857142858,17.964285714285715,43.75
2021-08-20,47,33,0,0,109.0,0.75,230808.0,2151.0,102.75,77920.0,19.47222,19.0,5.25,31.65864,29.0,19.5,1,34.57142857142857,39.0,1802.2857142857144,54928.57142857143,14.3869,14.571428571428571,5.464285714285714,22.416835714285718,17.714285714285715,19.214285714285715,4.0,34.25,1668.0357142857142,81337.5,14.372515000000002,15.0,5.196428571428571,19.9272625,16.035714285714285,18.017857142857142,43.642857142857146
2021-08-21,31,33,0,0,18.0,0.75,232859.0,2051.0,102.75,83190.0,16.25,15.0,5.25,100.0,100.0,19.5,0,34.285714285714285,34.857142857142854,1811.0,56060.0,14.206345714285714,14.285714285714286,5.357142857142857,33.803137142857146,29.714285714285715,19.357142857142858,4.0,33.857142857142854,1683.0714285714287,81946.07142857143,14.411205714285714,14.964285714285714,5.160714285714286,22.789177857142853,19.035714285714285,18.071428571428573,43.57142857142857
2021-08-22,11,33,0,0,6.0,0.75,234739.0,1880.0,102.75,18200.0,8.90277,10.0,5.25,58.85721,70.0,19.5,0,36.285714285714285,35.142857142857146,1804.0,49475.71428571428,14.246028571428573,13.857142857142858,5.25,40.42691285714285,38.57142857142857,19.5,4.0,33.892857142857146,1692.0357142857142,80198.21428571429,14.450888214285714,14.964285714285714,5.125,24.46356107142857,21.25,18.125,43.857142857142854
2021-08-23,55,34,0,0,53.0,0.75,236366.0,1627.0,102.75,49320.0,7.72222,7.0,7.75,41.44214,44.0,18.75,1,36.85714285714285,42.142857142857146,1776.857142857143,48220.0,14.206345714285716,13.571428571428571,5.607142857142857,44.626661428571424,43.71428571428572,19.392857142857142,4.0,34.92857142857143,1697.0714285714287,79634.64285714286,14.47271357142857,14.964285714285714,5.241071428571429,25.506525357142856,22.535714285714285,18.142857142857142,43.714285714285715
2021-08-24,49,34,0,0,35.0,0.75,237782.0,1416.0,102.75,75370.0,15.98611,13.0,7.75,78.25502,88.0,18.75,1,42.57142857142857,40.71428571428572,1757.2857142857142,58642.857142857145,15.069441428571428,13.714285714285714,5.964285714285714,52.99888714285714,54.142857142857146,19.285714285714285,5.0,35.142857142857146,1700.5714285714287,75982.5,14.471721785714283,14.857142857142858,5.357142857142857,27.311376071428572,24.714285714285715,18.160714285714285,43.964285714285715
2021-08-25,63,34,0,0,64.0,0.75,239287.0,1505.0,102.75,74260.0,17.24999,16.0,7.75,59.00472,58.0,18.75,1,42.0,46.0,1776.142857142857,57231.42857142857,14.672615714285714,13.714285714285714,6.321428571428571,56.90733,58.57142857142857,19.178571428571427,5.0,36.25,1705.5714285714287,75054.64285714286,14.44989607142857,14.785714285714286,5.473214285714286,28.587693928571433,26.0,18.178571428571427,43.25
2021-08-26,66,34,0,0,65.0,0.75,241439.0,2152.0,102.75,63540.0,17.98611,17.0,7.75,47.52917,44.0,18.75,1,43.85714285714285,50.0,1826.0,63114.28571428572,14.795631428571427,13.857142857142858,6.678571428571429,59.53527142857144,61.85714285714285,19.071428571428573,5.0,37.642857142857146,1714.7142857142858,72005.35714285714,14.438487499999999,14.464285714285714,5.589285714285714,29.480977142857146,26.928571428571427,18.196428571428573,42.892857142857146
2021-08-27,55,34,0,0,40.0,0.75,243317.0,1878.0,102.75,73790.0,17.02777,14.0,7.75,42.91726,39.0,18.75,1,46.0,40.142857142857146,1787.0,62524.28571428572,14.446424285714286,13.142857142857142,7.035714285714286,61.14364571428571,63.285714285714285,18.964285714285715,5.0,37.142857142857146,1722.0714285714287,71951.42857142857,14.401781071428571,14.214285714285714,5.705357142857143,30.2761775,27.821428571428573,18.214285714285715,42.67857142857143
2021-08-28,26,34,0,0,28.0,0.75,245158.0,1841.0,102.75,62470.0,16.875,28.0,7.75,39.2338,33.0,18.75,0,47.142857142857146,41.57142857142857,1757.0,59564.28571428572,14.53571,15.0,7.392857142857143,52.46276,53.71428571428572,18.857142857142858,5.0,37.642857142857146,1726.857142857143,70666.42857142857,14.423606785714286,14.714285714285714,5.821428571428571,31.025357857142858,28.5,18.232142857142858,43.0
2021-08-29,12,34,0,0,4.0,0.75,246951.0,1793.0,102.75,36730.0,8.06944,12.0,7.75,21.771,19.0,18.75,0,46.42857142857143,41.285714285714285,1744.571428571429,62211.42857142857,14.416662857142857,15.285714285714286,7.75,47.164730000000006,46.42857142857143,18.75,5.0,37.714285714285715,1735.9285714285713,70383.57142857143,14.415670357142858,14.821428571428571,5.9375,31.394757142857145,28.75,18.25,42.92857142857143
2021-08-30,69,35,0,0,10.0,0.75,248568.0,1617.0,102.75,47620.0,7.47222,9.0,6.0,25.24187,19.0,17.75,1,46.57142857142857,35.142857142857146,1743.142857142857,61968.57142857143,14.380948571428572,15.571428571428571,7.5,44.85040571428571,42.85714285714285,18.607142857142858,5.0,37.67857142857143,1742.1785714285713,69215.35714285714,14.424102857142858,14.964285714285714,5.982142857142857,31.877889285714286,29.142857142857142,18.303571428571427,43.107142857142854
2021-08-31,59,35,0,0,52.0,0.75,250051.0,1483.0,102.75,61680.0,17.27777,19.0,6.0,43.9455,34.0,17.75,1,48.57142857142857,37.57142857142857,1752.7142857142858,60012.857142857145,14.565471428571428,16.428571428571427,7.25,39.94904571428572,35.142857142857146,18.464285714285715,5.0,38.142857142857146,1751.75,68746.42857142857,14.465769285714286,15.142857142857142,6.026785714285714,32.60475678571429,29.642857142857142,18.357142857142858,43.035714285714285
2021-09-01,60,35,0,0,27.0,0.75,251421.0,1370.0,103.17,71480.0,17.81944,33.0,6.0,36.19245,28.0,17.75,1,50.0,32.285714285714285,1733.428571428571,59615.71428571428,14.646821428571428,18.857142857142858,7.0,36.69015,30.857142857142858,18.321428571428573,5.0,37.964285714285715,1757.7857142857142,71290.0,14.547614642857143,15.75,6.071428571428571,33.14444535714286,30.107142857142858,18.410714285714285,43.07142857142857
2021-09-02,40,35,0,0,0.0,0.75,253445.0,2024.0,103.17,74380.0,17.75,21.0,6.0,31.19875,26.0,17.75,1,49.57142857142857,23.0,1715.142857142857,61164.28571428572,14.613091428571428,19.428571428571427,6.75,34.357232857142854,28.285714285714285,18.178571428571427,5.0,35.714285714285715,1768.5357142857142,71117.14285714286,14.513388571428573,15.571428571428571,6.116071428571429,33.56218892857143,30.464285714285715,18.464285714285715,43.642857142857146
2021-09-03,48,35,0,0,0.0,0.75,255401.0,1956.0,103.17,80210.0,22.25,27.0,6.0,27.96216,25.0,17.75,1,45.85714285714285,17.285714285714285,1726.2857142857142,62081.42857142857,15.359124285714286,21.285714285714285,6.5,32.22079,26.285714285714285,18.035714285714285,5.0,34.535714285714285,1774.9642857142858,69317.5,14.6641825,15.821428571428571,6.160714285714286,33.837843928571424,30.642857142857142,18.517857142857142,42.642857142857146
2021-09-04,12,35,0,0,29.0,0.75,257110.0,1709.0,103.17,88080.0,21.18055,25.0,6.0,23.89691,23.0,17.75,0,44.85714285714285,17.428571428571427,1707.428571428571,65740.0,15.974202857142858,20.857142857142858,6.25,30.029805714285715,24.857142857142858,17.892857142857142,5.0,33.57142857142857,1775.142857142857,68465.71428571429,14.82092857142857,16.178571428571427,6.205357142857143,34.025487500000004,30.892857142857142,18.571428571428573,42.214285714285715
2021-09-05,12,35,0,0,8.0,0.75,258913.0,1803.0,103.17,48140.0,15.13888,18.0,6.0,16.38248,14.0,17.75,0,42.85714285714285,18.0,1708.857142857143,67370.0,16.984122857142857,21.714285714285715,6.0,29.260017142857144,24.142857142857142,17.75,5.0,33.714285714285715,1774.4642857142858,66155.0,15.038190357142856,16.5,6.25,34.20383392857143,31.142857142857142,18.625,41.92857142857143
2021-09-06,45,36,0,1,14.0,0.75,260403.0,1490.0,103.17,57300.0,19.33333,27.0,5.5,14.98112,12.0,15.0,1,42.85714285714285,18.571428571428573,1690.7142857142858,68752.85714285714,18.678567142857144,24.285714285714285,5.928571428571429,27.794195714285717,23.142857142857142,17.357142857142858,5.0,33.357142857142854,1765.9642857142858,64442.5,15.489579285714287,17.178571428571427,6.232142857142857,34.31245321428572,31.285714285714285,18.5,41.964285714285715
2021-09-07,63,36,0,1,60.0,0.75,261778.0,1375.0,103.17,69460.0,31.68055,32.0,5.5,27.50661,22.0,15.0,1,39.42857142857143,19.714285714285715,1675.2857142857142,69864.28571428571,20.736107142857144,26.142857142857142,5.857142857142857,25.44578285714286,21.428571428571427,16.964285714285715,5.0,34.464285714285715,1761.7857142857142,62741.78571428572,16.077872857142857,17.785714285714285,6.214285714285714,34.41936821428571,31.357142857142858,18.375,41.464285714285715
2021-09-08,34,36,0,1,33.0,0.75,263374.0,1596.0,103.17,187560.0,24.30555,26.0,5.5,25.41541,21.0,15.0,1,40.0,20.571428571428573,1707.571428571429,86447.14285714286,21.662694285714284,25.142857142857142,5.785714285714286,23.906205714285715,20.428571428571427,16.571428571428573,5.0,34.32142857142857,1763.8214285714287,66563.57142857143,16.366067142857144,18.142857142857142,6.196428571428571,34.485996428571426,31.392857142857142,18.25,41.82142857142857
2021-09-09,41,36,0,1,50.0,0.75,265423.0,2049.0,103.17,100480.0,22.34722,22.0,5.5,25.39806,23.0,15.0,1,36.285714285714285,27.714285714285715,1711.142857142857,90175.71428571428,22.319440000000004,25.285714285714285,5.714285714285714,23.077535714285712,20.0,16.178571428571427,5.0,32.464285714285715,1757.75,67458.21428571429,16.485115,18.25,6.178571428571429,34.533411071428574,31.535714285714285,18.125,41.32142857142857
2021-09-10,52,36,0,1,30.0,0.75,267470.0,2047.0,103.17,73630.0,21.61111,20.0,5.5,24.00104,27.0,15.0,1,36.42857142857143,32.0,1724.142857142857,89235.71428571429,22.22817,24.285714285714285,5.642857142857143,22.511661428571436,20.285714285714285,15.785714285714286,5.0,32.107142857142854,1759.9285714285713,67192.5,16.60515464285714,18.321428571428573,6.160714285714286,34.573233214285715,31.892857142857142,18.0,40.714285714285715
2021-09-11,9,36,0,1,35.0,0.75,269362.0,1892.0,103.17,75620.0,19.5,21.0,5.5,20.98138,15.0,15.0,0,37.0,32.857142857142854,1750.2857142857142,87455.71428571429,21.98809142857143,23.714285714285715,5.571428571428571,22.095157142857147,19.142857142857142,15.392857142857142,5.0,31.678571428571427,1756.4285714285713,67205.0,16.6760875,18.464285714285715,6.142857142857143,34.597715,31.857142857142858,17.875,40.82142857142857
2021-09-12,10,36,0,1,8.0,0.75,271227.0,1865.0,103.17,41580.0,14.01388,15.0,5.5,14.52557,11.0,15.0,0,36.57142857142857,32.857142857142854,1759.142857142857,86518.57142857143,21.82737714285714,23.285714285714285,5.5,21.82988428571429,18.714285714285715,15.0,5.0,31.821428571428573,1754.142857142857,66393.92857142857,16.868547857142858,18.535714285714285,6.125,34.670386071428574,31.964285714285715,17.75,40.535714285714285
2021-09-13,38,37,0,1,13.0,0.75,271227.0,0.0,103.17,44520.0,12.75,17.0,4.75,14.50822,10.0,15.0,1,36.285714285714285,32.714285714285715,1546.2857142857142,84692.85714285714,20.88690142857143,21.857142857142858,5.392857142857143,21.762327142857146,18.428571428571427,15.0,5.0,32.142857142857146,1689.25,65908.57142857143,17.038190714285715,18.821428571428573,6.107142857142857,34.7583975,32.035714285714285,17.589285714285715,40.642857142857146
2021-09-14,66,37,0,1,38.0,0.75,274415.0,3188.0,103.17,96150.0,18.69444,22.0,4.75,26.97297,24.0,15.0,1,35.285714285714285,29.571428571428573,1805.2857142857144,88505.71428571429,19.031742857142856,20.428571428571427,5.285714285714286,21.686092857142857,18.714285714285715,15.0,5.0,31.892857142857142,1747.642857142857,69256.42857142857,17.350690714285715,19.178571428571427,6.089285714285714,35.01995214285714,32.357142857142854,17.428571428571427,41.464285714285715
2021-09-15,68,37,0,1,70.0,0.75,275910.0,1495.0,103.17,65330.0,22.69444,25.0,4.75,24.0531,25.0,15.0,1,35.714285714285715,34.857142857142854,1790.857142857143,71044.28571428571,18.801584285714284,20.285714285714285,5.178571428571429,21.491477142857143,19.285714285714285,15.0,5.0,33.42857142857143,1752.0,68584.64285714286,17.445928928571426,19.5,6.071428571428571,34.74879071428571,32.285714285714285,17.267857142857142,41.92857142857143
2021-09-16,49,37,0,1,42.0,0.75,275910.0,0.0,103.17,63400.0,22.26388,22.0,4.75,25.33298,22.0,15.0,1,40.57142857142857,33.714285714285715,1498.142857142857,65747.14285714286,18.78967857142857,20.285714285714285,5.071428571428571,21.48218,19.142857142857142,15.0,5.0,33.607142857142854,1687.607142857143,70050.35714285714,17.629460357142857,19.714285714285715,6.053571428571429,34.613055,32.32142857142857,17.107142857142858,42.57142857142857
2021-09-17,39,37,0,1,93.0,0.75,275910.0,0.0,103.17,60910.0,28.76388,26.0,4.75,22.38708,18.0,15.0,1,41.71428571428572,42.71428571428572,1205.7142857142858,63930.0,19.81150285714286,21.142857142857142,4.964285714285714,21.25161428571429,17.857142857142858,15.0,5.0,33.035714285714285,1610.7857142857142,69442.85714285714,17.961305357142855,19.964285714285715,6.035714285714286,34.28192785714286,31.928571428571427,16.946428571428573,42.5
2021-09-18,14,37,0,1,56.0,0.75,281938.0,6028.0,103.17,50160.0,22.09722,25.0,4.75,19.3978,18.0,15.0,0,39.85714285714285,45.71428571428572,1796.571428571429,60292.857142857145,20.182534285714286,21.714285714285715,4.857142857142857,21.02538857142857,18.285714285714285,15.0,5.0,34.392857142857146,1752.8214285714287,68263.21428571429,18.170134642857143,20.321428571428573,6.017857142857143,31.403277857142857,29.0,16.785714285714285,42.214285714285715
2021-09-19,10,37,0,1,10.0,0.75,284022.0,2084.0,103.17,43640.0,19.75,24.0,4.75,10.89418,8.0,15.0,0,40.57142857142857,46.0,1827.857142857143,60587.142857142855,21.001980000000003,23.0,4.75,20.506618571428568,17.857142857142858,15.0,5.0,34.535714285714285,1760.107142857143,69171.78571428571,18.557535714285713,20.821428571428573,6.0,29.6903125,26.785714285714285,16.625,41.607142857142854
2021-09-20,4,38,0,1,11.0,0.75,285931.0,1909.0,103.17,41980.0,18.81944,16.0,5.25,11.75322,9.0,13.0,0,40.57142857142857,45.71428571428572,2100.5714285714284,60224.28571428572,21.86904285714286,22.857142857142858,4.821428571428571,20.11304714285714,17.714285714285715,14.714285714285714,5.0,33.035714285714285,1770.1785714285713,68909.64285714286,18.953865,21.142857142857142,5.910714285714286,28.62999392857143,25.535714285714285,16.419642857142858,41.57142857142857
2021-09-21,4,38,0,1,14.0,0.75,287536.0,1605.0,103.17,77960.0,19.94444,24.0,5.25,11.78359,10.0,13.0,0,35.42857142857143,42.285714285714285,1874.4285714285716,57625.71428571428,22.047614285714285,23.142857142857142,4.892857142857143,17.943135714285713,15.714285714285714,14.428571428571429,4.0,32.285714285714285,1776.9285714285713,69002.14285714286,19.095233928571425,21.535714285714285,5.821428571428571,26.256014285714286,22.75,16.214285714285715,39.75
2021-09-22,10,38,0,1,8.0,0.75,289263.0,1727.0,103.17,142550.0,22.94444,20.0,5.25,11.31936,10.0,13.0,0,26.0,33.42857142857143,1907.571428571429,68657.14285714286,22.083328571428574,22.428571428571427,4.964285714285714,16.12403,13.571428571428571,14.142857142857142,3.0,30.285714285714285,1784.857142857143,71441.07142857143,19.298607142857144,21.678571428571427,5.732142857142857,24.552965714285712,21.035714285714285,16.008928571428573,38.142857142857146
2021-09-23,17,38,0,1,21.0,0.75,290983.0,1720.0,103.17,93980.0,20.97222,19.0,5.25,13.80103,12.0,13.0,1,17.714285714285715,30.428571428571427,2153.285714285714,73025.71428571429,21.898805714285714,22.0,5.035714285714286,14.47660857142857,12.142857142857142,13.857142857142858,2.0,28.714285714285715,1769.4285714285713,72528.21428571429,19.40525392857143,21.75,5.642857142857143,23.348389285714287,19.892857142857142,15.803571428571429,36.25
2021-09-24,21,38,0,1,89.0,0.75,292699.0,1716.0,103.17,74540.0,19.44444,23.0,5.25,30.56531,31.0,13.0,1,13.142857142857142,29.857142857142858,2398.428571428572,74972.85714285714,20.567457142857144,21.571428571428573,5.107142857142857,15.644927142857142,14.0,13.571428571428571,2.0,30.464285714285715,1763.642857142857,72555.0,19.49156357142857,22.071428571428573,5.553571428571429,22.907248214285715,19.607142857142858,15.598214285714286,34.5
2021-09-25,11,38,0,1,15.0,0.75,295132.0,2433.0,103.17,128880.0,17.15277,16.0,5.25,28.62597,27.0,13.0,0,10.571428571428571,24.0,1884.857142857143,86218.57142857143,19.861107142857144,20.285714285714285,5.178571428571429,16.963237142857142,15.285714285714286,13.285714285714286,2.0,30.0,1784.7857142857142,74926.78571428571,19.501483928571428,21.642857142857142,5.464285714285714,22.52839714285714,19.392857142857142,15.392857142857142,33.285714285714285
2021-09-26,6,38,0,1,13.0,0.75,298402.0,3270.0,103.17,46350.0,15.40277,13.0,5.25,16.15254,12.0,13.0,0,10.142857142857142,24.428571428571427,2054.285714285714,86605.71428571429,19.24007428571429,18.714285714285715,5.25,17.71443142857143,15.857142857142858,13.0,2.0,30.321428571428573,1837.5357142857142,75270.35714285714,19.76338857142857,21.678571428571427,5.375,22.327737857142857,19.142857142857142,15.1875,32.75
2021-09-27,43,39,0,1,11.0,0.75,301172.0,2770.0,103.17,69910.0,13.83333,14.0,8.0,19.04637,20.0,17.75,1,9.571428571428571,24.428571428571427,2177.285714285714,90595.71428571428,18.527772857142857,18.428571428571427,5.642857142857143,18.756310000000003,17.428571428571427,13.678571428571429,2.0,30.357142857142858,1878.7142857142858,76066.42857142857,19.990571071428572,21.857142857142858,5.446428571428571,22.10647,19.178571428571427,15.1875,32.535714285714285
2021-09-28,31,39,0,1,43.0,0.75,303553.0,2381.0,103.17,54120.0,22.61111,16.0,8.0,39.83686,36.0,17.75,1,15.428571428571429,28.571428571428573,2288.1428571428573,87190.0,18.908725714285715,17.285714285714285,6.035714285714286,22.76392,21.142857142857142,14.357142857142858,3.0,30.035714285714285,1910.7857142857142,75796.42857142857,20.1810475,21.75,5.517857142857143,21.959732857142857,19.25,15.1875,31.607142857142858
2021-09-29,52,39,0,1,22.0,0.75,305842.0,2289.0,103.17,60010.0,19.625,16.0,8.0,36.65234,36.0,17.75,1,19.857142857142858,30.571428571428573,2368.428571428572,75398.57142857143,18.43452,16.714285714285715,6.428571428571429,26.382917142857146,24.857142857142858,15.035714285714286,4.0,29.857142857142858,1943.607142857143,75386.78571428571,20.245531785714284,21.142857142857142,5.589285714285714,21.9761575,19.535714285714285,15.1875,30.607142857142858
